"","Treatment","Subject","Task","Time","Choice","Reward","Trial","Day","Ones","AllTrials"
"10475","T",22.1,"0P005_WTR",2856,1,1,28,7,1,448
"10476","T",22.1,"0P005_WTR",2740,1,1,28,8,1,548
"10477","T",22.1,"0P005_WTR",3836,1,1,28,9,1,648
"10478","T",22.1,"0P005_WTR",7104,1,-1,28,10,1,748
"10479","T",22.3,"0P005_WTL",3554,-1,-1,28,1,1,28
"10480","T",22.3,"0P005_WTL",3285,1,1,28,3,1,112
"10481","T",22.3,"0P005_WTL",3839,1,1,28,4,1,166
"10482","T",22.3,"0P005_WTL",2956,1,1,28,5,1,266
"10483","T",22.3,"0P005_WTR",2672,-1,1,28,6,1,366
"10484","T",22.3,"0P005_WTR",2044,-1,NA,28,7,1,466
"10485","T",22.3,"0P005_WTR",3887,1,1,28,8,1,566
"10486","T",22.3,"0P005_WTR",2910,1,1,28,9,1,666
"10487","T",22.3,"0P005_WTR",6263,1,-1,28,10,1,766
"10488","T",1.1,"0P005_WTL",3430,1,1,29,1,1,29
"10489","T",1.1,"0P005_WTL",4280,1,1,29,2,1,129
"10490","T",1.1,"0P005_WTL",4350,1,-1,29,3,1,229
"10491","T",1.1,"0P005_WTL",4013,1,1,29,4,1,308
"10492","T",1.1,"0P005_WTL",3564,1,1,29,5,1,408
"10493","T",1.1,"0P005_WTR",3703,-1,-1,29,6,1,508
"10494","T",1.1,"0P005_WTR",3430,-1,-1,29,7,1,608
"10495","T",1.1,"0P005_WTR",2483,1,1,29,8,1,708
"10496","T",1.1,"0P005_WTR",2709,1,1,29,9,1,808
"10497","T",1.1,"0P005_WTR",3290,1,1,29,10,1,908
"10498","T",1.2,"0P005_WTL",3408,-1,-1,29,1,1,29
"10499","T",1.2,"0P005_WTL",3329,1,1,29,2,1,59
"10500","T",1.2,"0P005_WTL",5830,1,-1,29,4,1,114
"10501","T",1.2,"0P005_WTL",3954,1,1,29,5,1,203
"10502","T",1.2,"0P005_WTR",3405,-1,-1,29,6,1,303
"10503","T",1.2,"0P005_WTR",4537,1,1,29,7,1,403
"10504","T",1.2,"0P005_WTR",2862,1,1,29,8,1,503
"10505","T",1.2,"0P005_WTR",3572,1,-1,29,9,1,603
"10506","T",1.2,"0P005_WTR",3232,1,1,29,10,1,703
"10507","T",2.3,"0P005_WTL",9516,-1,1,29,1,1,29
"10508","T",2.3,"0P005_WTL",9639,1,1,29,2,1,98
"10509","T",2.3,"0P005_WTL",10777,1,-1,29,4,1,162
"10510","T",2.3,"0P005_WTL",8727,1,1,29,5,1,232
"10511","T",2.3,"0P005_WTR",5638,-1,-1,29,6,1,322
"10512","T",2.3,"0P005_WTR",5640,1,1,29,7,1,422
"10513","T",2.3,"0P005_WTR",3165,1,1,29,8,1,522
"10514","T",2.3,"0P005_WTR",2765,1,-1,29,9,1,622
"10515","T",2.3,"0P005_WTR",4877,1,1,29,10,1,722
"10516","T",2.4,"0P005_WTL",4921,1,1,29,4,1,62
"10517","T",2.4,"0P005_WTL",4159,1,-1,29,5,1,162
"10518","T",2.4,"0P005_WTR",6162,-1,NA,29,6,1,262
"10519","T",2.4,"0P005_WTR",3704,-1,-1,29,7,1,363
"10520","T",2.4,"0P005_WTR",2472,-1,1,29,8,1,464
"10521","T",2.4,"0P005_WTR",3052,1,1,29,9,1,564
"10522","T",2.4,"0P005_WTR",4991,1,-1,29,10,1,664
"10523","S",3.1,"0P005_WTL",5660,1,-1,29,1,1,29
"10524","S",3.1,"0P005_WTL",9090,1,1,29,2,1,67
"10525","S",3.1,"0P005_WTL",6622,1,1,29,4,1,152
"10526","S",3.1,"0P005_WTL",8183,1,1,29,5,1,238
"10527","S",3.1,"0P005_WTR",9262,1,1,29,6,1,336
"10528","S",3.1,"0P005_WTR",3857,1,1,29,7,1,392
"10529","S",3.1,"0P005_WTR",4414,1,-1,29,8,1,492
"10530","S",3.1,"0P005_WTR",3865,1,1,29,9,1,591
"10531","S",3.1,"0P005_WTR",4667,1,NA,29,10,1,691
"10532","S",4.2,"0P005_WTL",5655,1,1,29,3,1,65
"10533","S",4.2,"0P005_WTL",12907,1,1,29,4,1,135
"10534","S",4.2,"0P005_WTL",3322,1,-1,29,5,1,199
"10535","S",4.2,"0P005_WTR",5705,-1,-1,29,6,1,299
"10536","S",4.2,"0P005_WTR",3470,1,-1,29,7,1,399
"10537","S",4.2,"0P005_WTR",2389,1,NA,29,8,1,499
"10538","S",4.2,"0P005_WTR",3081,1,NA,29,9,1,599
"10539","S",4.2,"0P005_WTR",3528,1,-1,29,10,1,699
"10540","S",5.1,"0P005_WTL",4023,1,1,29,1,1,29
"10541","S",5.1,"0P005_WTL",6312,-1,-1,29,2,1,129
"10542","S",5.1,"0P005_WTL",10284,1,-1,29,3,1,224
"10543","S",5.1,"0P005_WTL",4309,1,1,29,4,1,318
"10544","S",5.1,"0P005_WTL",7199,-1,-1,29,5,1,418
"10545","S",5.1,"0P005_WTR",9719,-1,-1,29,6,1,468
"10546","S",5.1,"0P005_WTR",3605,1,1,29,7,1,560
"10547","S",5.1,"0P005_WTR",2675,1,1,29,8,1,660
"10548","S",5.1,"0P005_WTR",2816,1,1,29,9,1,760
"10549","S",5.1,"0P005_WTR",3704,1,1,29,10,1,860
"10550","S",5.2,"0P005_WTL",6076,1,1,29,2,1,53
"10551","S",5.2,"0P005_WTL",4176,1,1,29,3,1,153
"10552","S",5.2,"0P005_WTL",4916,1,1,29,4,1,227
"10553","S",5.2,"0P005_WTL",4777,1,-1,29,5,1,327
"10554","S",5.2,"0P005_WTR",3765,-1,NA,29,6,1,427
"10555","S",5.2,"0P005_WTR",3809,-1,-1,29,7,1,527
"10556","S",5.2,"0P005_WTR",5548,1,1,29,8,1,627
"10557","S",5.2,"0P005_WTR",2812,1,1,29,9,1,713
"10558","S",5.2,"0P005_WTR",7703,1,1,29,10,1,813
"10559","T",6.3,"0P005_WTL",5915,1,1,29,2,1,52
"10560","T",6.3,"0P005_WTL",6429,1,1,29,3,1,152
"10561","T",6.3,"0P005_WTL",4487,1,1,29,4,1,251
"10562","T",6.3,"0P005_WTL",4709,1,1,29,5,1,351
"10563","T",6.3,"0P005_WTR",3423,-1,-1,29,6,1,451
"10564","T",6.3,"0P005_WTR",3484,-1,-1,29,7,1,551
"10565","T",6.3,"0P005_WTR",4792,-1,-1,29,8,1,651
"10566","T",6.3,"0P005_WTR",3665,1,1,29,9,1,751
"10567","T",6.3,"0P005_WTR",3034,1,1,29,10,1,851
"10568","T",6.4,"0P005_WTL",3553,1,1,29,1,1,29
"10569","T",6.4,"0P005_WTL",4214,1,-1,29,2,1,129
"10570","T",6.4,"0P005_WTL",3920,1,1,29,3,1,207
"10571","T",6.4,"0P005_WTL",3114,1,1,29,4,1,276
"10572","T",6.4,"0P005_WTL",3241,1,1,29,5,1,376
"10573","T",6.4,"0P005_WTR",2540,-1,-1,29,6,1,476
"10574","T",6.4,"0P005_WTR",2836,1,1,29,7,1,576
"10575","T",6.4,"0P005_WTR",3263,-1,-1,29,8,1,676
"10576","T",6.4,"0P005_WTR",3995,1,1,29,9,1,776
"10577","T",6.4,"0P005_WTR",3404,1,1,29,10,1,876
"10578","S",7.1,"0P005_WTL",3358,-1,1,29,1,1,29
"10579","S",7.1,"0P005_WTL",6269,1,1,29,3,1,117
"10580","S",7.1,"0P005_WTL",11303,1,1,29,4,1,147
"10581","S",7.1,"0P005_WTL",10945,1,1,29,5,1,219
"10582","S",7.1,"0P005_WTR",13825,-1,1,29,6,1,308
"10583","S",7.1,"0P005_WTR",3927,1,1,29,7,1,358
"10584","S",7.1,"0P005_WTR",4612,1,-1,29,8,1,458
"10585","S",7.1,"0P005_WTR",3520,1,1,29,9,1,530
"10586","S",7.1,"0P005_WTR",3409,1,1,29,10,1,630
"10587","S",7.4,"0P005_WTL",15001,1,NA,29,4,1,42
"10588","T",8.2,"0P005_WTL",7970,1,1,29,1,1,29
"10589","T",8.2,"0P005_WTL",5528,1,-1,29,3,1,131
"10590","T",8.2,"0P005_WTL",3113,1,1,29,4,1,231
"10591","T",8.2,"0P005_WTL",2712,-1,1,29,5,1,331
"10592","T",8.2,"0P005_WTR",2881,-1,1,57,6,1,459
"10593","S",8.2,"0P005_WTR",3404,-1,-1,58,6,1,460
"10594","T",8.2,"0P005_WTR",3524,-1,-1,29,7,1,631
"10595","T",8.2,"0P005_WTR",2804,1,1,29,8,1,732
"10596","T",8.2,"0P005_WTR",4469,1,1,29,9,1,832
"10597","T",8.2,"0P005_WTR",2766,-1,-1,29,10,1,932
"10598","T",8.3,"0P005_WTL",4118,1,1,29,1,1,29
"10599","T",8.3,"0P005_WTL",6921,-1,-1,29,3,1,103
"10600","T",8.3,"0P005_WTL",4742,1,1,29,4,1,148
"10601","T",8.3,"0P005_WTL",6858,1,1,29,5,1,247
"10602","T",8.3,"0P005_WTR",4462,-1,-1,29,6,1,322
"10603","T",8.3,"0P005_WTR",4762,1,1,29,7,1,422
"10604","T",8.3,"0P005_WTR",4509,1,-1,29,8,1,518
"10605","T",8.3,"0P005_WTR",5295,1,-1,29,9,1,618
"10606","T",8.3,"0P005_WTR",5088,1,1,29,10,1,715
"10607","S",9.1,"0P005_WTL",2572,1,-1,29,1,1,29
"10608","S",9.1,"0P005_WTL",3408,1,1,29,2,1,64
"10609","S",9.1,"0P005_WTL",3989,-1,1,29,3,1,159
"10610","S",9.1,"0P005_WTL",2663,1,1,29,4,1,199
"10611","S",9.1,"0P005_WTR",7566,-1,-1,29,8,1,327
"10612","S",9.1,"0P005_WTR",3347,1,1,29,9,1,417
"10613","S",9.1,"0P005_WTR",3236,1,1,29,10,1,517
"10614","S",9.2,"0P005_WTL",3956,1,1,29,2,1,37
"10615","S",9.2,"0P005_WTL",3400,-1,1,29,4,1,152
"10616","S",9.2,"0P005_WTL",2819,1,1,29,5,1,252
"10617","S",9.2,"0P005_WTR",2971,-1,-1,29,7,1,352
"10618","S",9.2,"0P005_WTR",2520,-1,-1,29,8,1,453
"10619","S",9.2,"0P005_WTR",2868,1,1,29,9,1,553
"10620","S",9.2,"0P005_WTR",2552,1,1,29,10,1,653
"10621","S",10.3,"0P005_WTL",9259,1,1,29,2,1,47
"10622","S",10.3,"0P005_WTL",8800,1,1,29,3,1,88
"10623","S",10.3,"0P005_WTL",2902,1,1,29,4,1,126
"10624","S",10.3,"0P005_WTL",4076,1,1,29,5,1,226
"10625","S",10.3,"0P005_WTR",3653,-1,1,29,6,1,326
"10626","S",10.3,"0P005_WTR",4121,1,1,29,7,1,426
"10627","S",10.3,"0P005_WTR",2988,1,1,29,8,1,526
"10628","S",10.3,"0P005_WTR",3234,1,-1,29,9,1,626
"10629","S",10.3,"0P005_WTR",4109,1,1,29,10,1,727
"10630","S",10.4,"0P005_WTL",4264,1,1,29,2,1,32
"10631","S",10.4,"0P005_WTL",3876,1,1,29,4,1,71
"10632","S",10.4,"0P005_WTL",13587,1,1,29,5,1,172
"10633","S",10.4,"0P005_WTR",3956,1,1,29,6,1,233
"10634","S",10.4,"0P005_WTR",5588,-1,-1,29,7,1,333
"10635","S",10.4,"0P005_WTR",4082,1,1,29,8,1,433
"10636","S",10.4,"0P005_WTR",5024,1,1,29,9,1,533
"10637","S",10.4,"0P005_WTR",4743,1,1,29,10,1,633
"10638","T",11.1,"0P005_WTL",4793,-1,-1,29,1,1,29
"10639","T",11.1,"0P005_WTL",15511,1,-1,29,2,1,117
"10640","T",11.1,"0P005_WTL",4565,1,1,29,4,1,164
"10641","T",11.1,"0P005_WTL",6006,1,-1,29,5,1,264
"10642","T",11.1,"0P005_WTR",10123,1,1,29,6,1,350
"10643","T",11.1,"0P005_WTR",8143,1,1,29,7,1,418
"10644","T",11.1,"0P005_WTR",4542,1,1,29,8,1,498
"10645","T",11.1,"0P005_WTR",4633,1,1,29,9,1,598
"10646","T",11.1,"0P005_WTR",3897,1,1,29,10,1,698
"10647","T",11.3,"0P005_WTL",6913,1,-1,29,4,1,85
"10648","T",11.3,"0P005_WTL",2630,1,NA,29,5,1,173
"10649","T",11.3,"0P005_WTR",2855,-1,1,29,6,1,274
"10650","T",11.3,"0P005_WTR",3225,-1,-1,29,7,1,374
"10651","T",11.3,"0P005_WTR",3577,1,1,29,8,1,475
"10652","T",11.3,"0P005_WTR",3008,1,1,29,9,1,575
"10653","T",11.3,"0P005_WTR",2805,-1,1,29,10,1,676
"10654","T",12.2,"0P005_WTL",4302,1,1,29,1,1,29
"10655","T",12.2,"0P005_WTL",3959,1,1,29,2,1,59
"10656","T",12.2,"0P005_WTL",4470,1,1,29,3,1,155
"10657","T",12.2,"0P005_WTL",4345,1,1,29,4,1,249
"10658","T",12.2,"0P005_WTL",2621,1,1,29,5,1,349
"10659","T",12.2,"0P005_WTR",2693,-1,-1,29,6,1,449
"10660","T",12.2,"0P005_WTR",2619,-1,1,29,7,1,549
"10661","T",12.2,"0P005_WTR",2118,-1,-1,29,8,1,649
"10662","T",12.2,"0P005_WTR",2993,-1,-1,29,9,1,749
"10663","T",12.2,"0P005_WTR",2980,1,NA,29,10,1,850
"10664","T",12.4,"0P005_WTL",4180,1,1,29,2,1,30
"10665","T",12.4,"0P005_WTL",3020,1,1,29,3,1,130
"10666","T",12.4,"0P005_WTL",3146,1,1,29,4,1,164
"10667","T",12.4,"0P005_WTL",2108,1,-1,29,5,1,264
"10668","T",12.4,"0P005_WTR",3110,-1,NA,29,6,1,364
"10669","T",12.4,"0P005_WTR",3355,-1,-1,29,7,1,464
"10670","T",12.4,"0P005_WTR",2813,-1,1,29,8,1,564
"10671","T",12.4,"0P005_WTR",2883,-1,-1,29,9,1,664
"10672","T",12.4,"0P005_WTR",3072,1,1,29,10,1,765
"10673","T",13.1,"0P005_WTL",2818,1,1,29,1,1,29
"10674","T",13.1,"0P005_WTL",4109,1,1,29,2,1,107
"10675","T",13.1,"0P005_WTL",5877,-1,1,29,3,1,177
"10676","T",13.1,"0P005_WTL",4588,1,1,29,4,1,257
"10677","T",13.1,"0P005_WTL",5878,1,1,29,5,1,357
"10678","T",13.1,"0P005_WTR",3225,-1,-1,29,6,1,457
"10679","T",13.1,"0P005_WTR",3785,-1,1,29,7,1,557
"10680","T",13.1,"0P005_WTR",2803,-1,-1,29,8,1,657
"10681","T",13.1,"0P005_WTR",4623,1,1,29,9,1,757
"10682","T",13.1,"0P005_WTR",3711,1,1,29,10,1,844
"10683","T",13.2,"0P005_WTL",3375,1,1,29,4,1,63
"10684","T",13.2,"0P005_WTL",2726,1,1,29,5,1,164
"10685","T",13.2,"0P005_WTR",2518,-1,-1,29,6,1,264
"10686","T",13.2,"0P005_WTR",2477,1,-1,29,7,1,364
"10687","T",13.2,"0P005_WTR",2301,-1,-1,29,8,1,464
"10688","T",13.2,"0P005_WTR",2943,1,1,29,9,1,564
"10689","T",13.2,"0P005_WTR",2483,1,-1,29,10,1,664
"10690","T",14.1,"0P005_WTL",2998,1,1,29,1,1,29
"10691","T",14.3,"0P005_WTL",3687,1,1,29,3,1,29
"10692","T",14.3,"0P005_WTL",3421,1,1,29,4,1,58
"10693","T",14.3,"0P005_WTL",2906,1,1,29,5,1,158
"10694","T",14.3,"0P005_WTR",2349,-1,-1,29,6,1,258
"10695","T",14.3,"0P005_WTR",2764,-1,1,29,7,1,358
"10696","T",14.3,"0P005_WTR",3419,-1,1,29,8,1,459
"10697","T",14.3,"0P005_WTR",3600,1,1,29,9,1,560
"10698","T",14.3,"0P005_WTR",3073,1,1,29,10,1,660
"10699","T",14.4,"0P005_WTL",2499,1,1,29,3,1,31
"10700","T",14.4,"0P005_WTL",2728,1,-1,29,4,1,131
"10701","T",14.4,"0P005_WTL",2522,1,-1,29,5,1,231
"10702","T",14.4,"0P005_WTR",2111,-1,-1,29,6,1,332
"10703","T",14.4,"0P005_WTR",2261,-1,-1,29,7,1,432
"10704","T",14.4,"0P005_WTR",1951,1,-1,29,8,1,533
"10705","T",14.4,"0P005_WTR",2592,1,1,29,9,1,633
"10706","T",14.4,"0P005_WTR",2512,1,1,29,10,1,733
"10707","S",15.1,"0P005_WTL",6160,1,1,29,4,1,97
"10708","S",15.1,"0P005_WTL",3662,1,1,29,5,1,194
"10709","S",15.1,"0P005_WTR",3329,-1,-1,29,6,1,295
"10710","S",15.1,"0P005_WTR",3163,-1,-1,29,7,1,395
"10711","S",15.1,"0P005_WTR",3089,-1,-1,29,8,1,495
"10712","S",15.1,"0P005_WTR",3671,1,-1,29,9,1,595
"10713","S",15.1,"0P005_WTR",3642,1,1,29,10,1,695
"10714","S",15.4,"0P005_WTL",2182,1,1,29,4,1,61
"10715","S",15.4,"0P005_WTL",2203,1,1,29,5,1,161
"10716","S",15.4,"0P005_WTR",1956,-1,1,29,6,1,261
"10717","S",15.4,"0P005_WTR",2428,1,1,29,7,1,362
"10718","S",15.4,"0P005_WTR",2049,1,1,29,8,1,462
"10719","S",15.4,"0P005_WTR",2183,1,1,29,9,1,562
"10720","S",15.4,"0P005_WTR",2241,1,1,29,10,1,662
"10721","S",16.2,"0P005_WTL",3501,1,1,29,1,1,29
"10722","S",16.2,"0P005_WTL",4559,1,1,29,2,1,129
"10723","S",16.2,"0P005_WTL",3426,1,1,29,3,1,229
"10724","S",16.2,"0P005_WTL",4100,1,-1,29,4,1,267
"10725","S",16.2,"0P005_WTL",3145,1,1,29,5,1,367
"10726","S",16.2,"0P005_WTR",2480,-1,-1,29,6,1,467
"10727","S",16.2,"0P005_WTR",3890,1,1,29,7,1,567
"10728","S",16.2,"0P005_WTR",3354,1,1,29,8,1,667
"10729","S",16.2,"0P005_WTR",3551,1,1,29,9,1,767
"10730","S",16.2,"0P005_WTR",3264,1,-1,29,10,1,867
"10731","S",16.3,"0P005_WTL",5117,-1,-1,29,1,1,29
"10732","T",16.3,"0P005_WTL",3669,1,1,57,2,1,138
"10733","S",16.3,"0P005_WTL",6267,1,1,58,2,1,139
"10734","S",16.3,"0P005_WTL",4177,-1,-1,29,3,1,278
"10735","S",16.3,"0P005_WTL",2796,1,1,29,4,1,334
"10736","S",16.3,"0P005_WTL",3044,1,-1,29,5,1,434
"10737","S",16.3,"0P005_WTR",2972,-1,-1,29,6,1,534
"10738","S",16.3,"0P005_WTR",3116,-1,-1,29,7,1,634
"10739","S",16.3,"0P005_WTR",2941,-1,-1,29,8,1,734
"10740","S",16.3,"0P005_WTR",3379,1,1,29,9,1,834
"10741","S",16.3,"0P005_WTR",3338,1,1,29,10,1,934
"10742","T",16.4,"0P005_WTL",2838,1,1,29,2,1,29
"10743","S",17.1,"0P005_WTL",4192,1,1,29,2,1,50
"10744","S",17.1,"0P005_WTL",6419,1,-1,29,4,1,88
"10745","S",17.1,"0P005_WTL",4071,1,1,29,5,1,184
"10746","S",17.1,"0P005_WTR",3194,-1,-1,29,6,1,284
"10747","S",17.1,"0P005_WTR",2782,-1,-1,29,7,1,384
"10748","S",17.1,"0P005_WTR",2283,1,1,29,8,1,484
"10749","S",17.1,"0P005_WTR",3503,1,1,29,9,1,584
"10750","S",17.1,"0P005_WTR",10366,1,NA,29,10,1,673
"10751","S",17.2,"0P005_WTL",8191,1,1,29,1,1,29
